DTYYYYMMDD,<FIRST>,<HIGH>,<LOW>,CLOSE,<VALUE>,<VOL>,<OPENINT>,<OPEN>,<LAST>
20221207,269000,269000,266101,267390,1.66E+11,619142,262,269078,266102
20221206,269001,269864,268601,269078,11965371994,44468,162,269778,269864
20221205,270001,270460,268002,269778,67425310275,249929,243,269206,269200
20221204,269001,270200,268255,269206,34666489865,128773,275,269937,269070
20221203,270497,270890,269302,269937,27142211296,100550,310,269900,269500
20221130,270000,270797,269002,269900,22893761322,84823,267,268838,269988
20221129,267001,270000,267001,268838,41816943351,155547,399,266964,269621
20221128,267690,268443,266104,266964,18353531196,68749,292,265755,267687
20221127,265989,267599,264800,265755,53414297490,200991,254,266415,267000
20221126,265500,269990,265001,266415,1.43E+11,537077,265,267707,265999
20221123,267030,269960,267030,267707,11472033372,42853,233,267311,267033
20221122,267250,269995,265526,267311,33410110704,124986,266,266690,267361
20221121,267000,268328,265801,266690,40413697326,151538,382,266426,266370
20221120,263716,268250,263716,266426,64716032986,242904,436,263730,267000
20221119,269500,269500,262002,263730,1.16E+11,439562,538,268373,263550
20221116,269900,269900,266701,268373,61886475294,230599,349,267625,269101
20221115,266001,271001,266001,267625,1.74E+11,649880,529,265940,267400
20221114,269900,270000,264501,265940,1.45E+11,546674,493,267605,267100
20221113,272477,272477,267001,267605,2.09E+11,780414,666,270498,267110
20221112,271783,274000,267651,270498,1.65E+11,608545,797,270139,270990
20221109,265000,271990,262001,270139,4.40E+11,1628495,1025,270195,271493
20221108,267201,272301,264111,270195,6.18E+11,2287122,1340,264919,265500
20221107,257202,266700,257185,264919,6.55E+11,2471341,1397,257296,266320
20221106,255000,258996,254003,257296,2.12E+11,823728,844,253778,258950
20221105,244978,254999,243402,253778,2.60E+11,1026080,866,242526,254994
20221102,244390,244390,241002,242526,31984350478,131880,369,243454,243899
20221101,243490,244800,242005,243454,19454374226,79910,318,241526,242773
20221031,240116,243680,239508,241526,30815338050,127586,419,239854,243100
20221030,239978,242996,237008,239854,14026180439,58478,272,237647,242994
20221029,236205,239490,236100,237647,90378139480,380304,292,236172,237700
20221026,240200,240200,235010,236172,71318223226,301976,455,241657,236294
20221025,241054,244000,239818,241657,22971873878,95060,331,242915,240310
20221024,246000,246000,242008,242915,49840084643,205175,254,246329,242008
20221023,247215,248500,245707,246329,12749273510,51757,176,248054,246497
20221022,248500,249101,247401,248054,20041767809,80796,212,248210,247654
20221019,248900,248900,248008,248210,13980170144,56324,122,248612,248066
20221018,248016,251000,248016,248612,10938178192,43997,177,248135,248310
20221017,247880,248900,246509,248135,14140980890,56989,173,247420,248899
20221016,248002,248799,247101,247420,17286986650,69869,146,249150,247421
20221015,249005,250500,248001,249150,50183219430,201418,323,253609,249499
20221012,249887,256001,248501,253609,2.65E+11,1045521,686,247864,251590
20221011,246498,248750,245003,247864,21455333013,86561,269,244281,248750
20221010,243242,246500,243242,244281,15132980978,61949,177,244214,246200
20221009,246780,246780,243352,244214,65237506053,267133,337,247430,245500
20221008,246000,249499,245502,247430,21443810766,86666,242,245934,245700
20221004,246294,246990,245501,245934,16844770691,68493,196,245979,246110
20221003,247000,247000,245051,245979,19969584602,81184,164,246054,246294
20221002,246000,247900,245001,246054,17494680112,71101,221,247044,246699
20221001,250711,252868,245700,247044,38147782756,154417,301,252037,246068
20220928,248272,253330,248272,252037,52915240660,209950,338,248262,252954
20220926,245000,250000,244999,248262,44782019422,180382,342,247639,249900
20220924,250013,250013,245108,247639,33066730451,133528,363,250601,245120
20220921,252000,253500,250010,250601,24905276484,99382,182,252333,251299
20220920,255550,255550,252002,252333,86630218191,343317,195,253671,252107
20220919,255589,255600,253002,253671,7088084559,27942,143,254086,253900
20220918,255500,255500,253500,254086,15468230109,60878,262,256410,254000
20220914,258510,258510,256001,256410,11306415988,44095,180,256920,256769
20220913,258000,258750,255701,256920,40429941287,157364,363,256046,258506
20220912,256000,258889,255101,256046,35566888773,138908,262,255505,256110
20220911,256000,256880,254806,255505,21925669319,85813,214,255941,255500
20220910,257320,259970,255301,255941,1.10E+11,429953,264,258010,256200
20220907,261300,261300,257320,258010,11117377520,43089,153,258756,257401
20220906,260000,261500,258301,258756,28130379641,108714,179,260653,258995
20220905,260988,261660,260000,260653,8558801640,32836,161,259990,260003
20220904,260000,261945,259501,259990,18473046080,71053,190,259547,259707
20220903,262400,262400,258500,259547,42786093355,164849,237,261102,259502
20220831,261494,261500,259842,261102,29828500064,114241,178,260176,261496
20220830,262300,262300,259400,260176,15486195169,59522,201,261459,260500
20220829,262951,262951,260121,261459,27058443863,103490,347,260370,261100
20220828,257003,261880,257003,260370,36595744754,140553,315,261328,260999
20220827,261000,262800,258900,261328,36044491463,137928,322,260566,260906
20220824,257530,261500,257530,260566,21089963880,80939,326,257563,261488
20220823,256775,258799,256000,257563,16199442737,62895,276,255816,258005
20220822,259000,259000,255161,255816,13804869759,53964,215,256599,256090
20220821,258950,258960,255623,256599,12790454448,49846,254,257265,256000
20220820,258990,258990,256503,257265,55425949576,215443,272,258217,257250
20220817,258845,260688,257618,258217,1.13E+11,436029,283,259927,258200
20220816,261000,262490,258813,259927,38628463136,148613,341,261136,258844
20220815,260000,262879,259001,261136,24429579197,93551,262,260540,261900
20220814,264000,264000,259703,260540,8.52E+11,3271528,504,263750,260490
20220813,260785,264700,260700,263750,1.33E+11,502920,629,260569,263401
20220810,260000,261830,258503,260569,49343504917,189368,270,260988,260450
20220809,262000,262150,259001,260988,93252730723,357306,338,261119,260470
20220806,259998,262989,259023,261119,60527217773,231799,487,258666,262973
20220803,259899,259977,257014,258666,15488668424,59879,246,256632,259966
20220802,254515,258000,254515,256632,10569904955,41187,211,255854,257460
20220801,255500,257410,254120,255854,20149036589,78752,172,254029,256290
20220731,255798,255798,252706,254029,60173511970,236877,321,256539,254978
20220730,257140,259490,255213,256539,31917575386,124416,327,256973,255351
20220727,255200,258980,255200,256973,18995210252,73919,252,255500,257590
20220726,255010,257499,254001,255500,26372217449,103218,271,254787,255200
20220725,259989,259989,253603,254787,66990645148,262928,462,259910,255200
20220724,263800,263800,258100,259910,6.16E+11,2368409,393,264675,259975
20220723,262850,267901,262850,264675,1.10E+11,415681,427,263639,263240
20220720,260760,264100,260760,263639,17093847380,64838,222,261678,263704
20220719,262980,263000,260594,261678,31784946094,121466,248,260076,262006
20220717,260005,261000,259503,260076,45704956667,175737,314,261837,260095
20220716,266000,266000,261211,261837,24669467177,94217,353,265409,261400
20220713,263110,266884,263110,265409,92787642645,349603,355,262861,265894
20220712,263234,264995,260505,262861,27748654983,105564,311,263458,263862
20220711,265995,265995,261510,263458,23696974834,89946,293,265091,262300
20220709,265000,266989,264505,265091,30291643523,114269,277,266252,264800
20220706,267999,267999,265002,266252,64707836038,243032,257,267541,265399
20220705,268500,268500,264500,267541,32029474099,119718,228,268070,268400
20220704,268000,270000,267600,268070,16983294950,63354,281,266712,267650
20220703,265000,267550,263717,266712,20368541621,76369,297,265164,267500
20220702,266010,268999,264601,265164,36425519366,137370,400,268502,264995
20220629,267000,270350,266005,268502,61172906851,227830,391,267573,268603
20220628,265525,268987,265523,267573,57557422828,215109,430,265856,267620
20220627,263005,267900,263005,265856,34638615566,130291,394,266004,265900
20220626,267599,269790,264254,266004,78910545943,296652,409,268562,264254
20220625,273001,273001,267031,268562,45241147919,168457,533,273634,267600
20220622,273776,275980,272640,273634,64458557911,235565,358,275396,273899
20220621,276838,278084,273778,275396,35910838231,130397,323,278328,274380
20220620,277200,279501,276150,278328,18189850948,65354,321,276451,276837
20220619,275602,278000,275002,276451,62513527687,226129,361,276619,277232
20220618,277311,279977,275600,276619,1.19E+11,431936,551,279428,276495
20220615,282001,282001,278611,279428,34237428465,122527,382,282592,280200
20220614,282001,283499,281800,282592,57920262526,204961,595,281808,281832
20220613,277901,284000,274110,281808,1.89E+11,670201,877,273861,282002
20220612,267823,276401,267823,273861,1.14E+11,417997,775,269350,276391
20220611,270000,271000,268019,269350,58467549212,217069,430,270281,269894
20220608,266117,271492,266117,270281,17786645637,65808,435,267784,271080
20220607,266000,269480,264110,267784,71798238686,268120,449,266566,268005
20220606,271100,271100,265201,266566,92891700957,348475,702,273136,266106
20220601,275998,275998,271700,273136,20067309447,73470,334,274947,272510
20220531,273490,275750,272102,274947,95352686352,346804,433,272998,274500
20220530,270020,274799,270020,272998,85141124347,311874,545,271051,273500
20220529,275000,275000,269500,271051,79330224671,292676,794,275018,272150
20220528,279997,280997,273405,275018,40918339332,148784,597,277424,273754
20220525,275570,279895,275570,277424,58726443829,211685,577,275535,278994
20220524,276467,277030,275003,275535,2.17E+11,788984,567,276467,276479
20220523,283899,283899,274601,276467,1.12E+11,405623,851,282848,276100
20220522,280310,283498,280310,282848,83862680139,296494,570,280266,283498
20220521,281200,281998,279001,280266,64662069263,230717,634,282988,280330
20220518,284360,284890,282000,282988,63709618956,225132,736,286422,283300
20220517,284720,288750,283011,286422,81750242888,285419,814,284801,284702
20220516,283035,286990,283035,284801,83869961636,294486,982,283227,285439
20220515,286554,286554,279000,283227,95180469940,336057,771,284414,283995
20220514,282110,286000,282110,284414,2.11E+11,743585,1084,280466,284700
20220511,275100,282001,275100,280466,1.27E+11,453231,837,274999,281896
20220510,273899,276990,272010,274999,58410548869,212403,494,275761,276000
20220509,279995,279995,273011,275761,53035254184,192323,690,276107,273900
20220508,274900,278988,274899,276107,66622612089,241293,762,273167,278420
20220507,272110,274899,270035,273167,75556361149,276594,721,270432,274899
20220502,272700,272700,267001,270432,2.24E+11,828265,844,272195,272000
20220501,270899,272750,270000,272195,70002548217,257178,600,270377,272690
20220430,269920,275000,269631,270377,79288420412,293251,684,270787,270800
20220427,271010,272500,269002,270787,33072602561,122135,785,272095,269950
20220426,271005,272980,271005,272095,66439958233,244179,713,270786,271600
20220425,269000,272001,268601,270786,65508227780,241919,628,270121,271555
20220424,269035,272200,269035,270121,68677386870,254247,637,271843,269999
20220420,273700,274001,269501,271843,68099962387,250512,797,272863,272100
20220419,268800,273789,267500,272863,2.01E+11,736170,953,270628,273290
20220418,267879,273001,265002,270628,1.47E+11,541648,1165,265131,269000
20220417,263100,267499,260017,265131,61140528032,230605,729,262715,267400
20220416,258050,263479,258050,262715,53069272915,202003,627,257763,263479
20220413,252001,261470,252001,257763,52203424344,202525,603,254763,260996
20220412,259001,259009,253001,254763,1.57E+11,615558,1014,262751,254100
20220411,259300,263750,259300,262751,2.22E+11,846212,687,260405,263202
20220410,256110,263000,256110,260405,78896970947,302978,784,256034,262000
20220409,254001,258997,251501,256034,62585373607,244442,641,257912,258240
20220406,258002,261995,254500,257912,1.04E+11,403024,697,256237,255500
20220405,256389,260000,253001,256237,1.96E+11,765038,1160,256211,258400
20220404,258090,259900,253501,256211,96915774288,378266,1121,258264,255120
20220403,254126,259216,250130,258264,2.81E+11,1087543,1076,251318,258000
20220330,248399,253767,246072,251318,32881452814,130836,557,248895,253754
20220329,249016,252001,246063,248895,34975426732,140523,608,246063,247400
20220327,245400,247501,243114,246063,29173248706,118560,511,243114,247295
20220326,240001,245001,240001,243114,37932605894,156028,478,239903,244600
20220319,237000,241201,237000,239903,53120970910,221427,503,237050,240560
20220316,233330,237990,233330,237050,26575010186,112107,365,236646,237002
20220315,232700,239000,232003,236646,27247876945,115142,383,233055,235632
20220314,232000,234000,231000,233055,8580378147,36817,218,232899,233017
20220313,232980,233490,230251,232899,40344925172,173229,267,232240,232200
20220312,235226,235650,231002,232240,62365651572,268540,476,235651,233600
20220309,232110,236754,232110,235651,32693023365,138735,515,233453,236000
20220308,233000,237001,231609,233453,21004227600,89972,339,235136,233021
20220307,232820,237900,232001,235136,71001855153,301961,716,230793,233100
20220306,228000,233001,226012,230793,40016554310,173387,670,227045,232245
20220305,224599,228998,224500,227045,26369946720,116144,451,224075,227650
20220302,223310,224947,223310,224075,8150962340,36376,199,223758,223506
20220228,223001,224590,223001,223758,7572210586,33841,228,222496,224000
20220227,223399,223399,222001,222496,19744730086,88742,192,223811,223208
20220226,227001,227001,222756,223811,12612438176,56353,287,223340,222763
20220223,222375,224300,222006,223340,12475298408,55858,271,222656,224000
20220222,222990,223100,221838,222656,22553976703,101295,277,222516,222660
20220221,221012,223498,221012,222516,17434341507,78351,340,221767,222360
20220220,222500,222500,221110,221767,15872090378,71571,293,223025,222149
20220219,223001,223790,222501,223025,11294206996,50641,261,223751,222825
20220216,228003,228003,223000,223751,8966587155,40074,250,224278,223147
20220214,223800,224798,222407,224278,18192760560,81117,228,222780,224760
20220213,223002,224698,222400,222780,8575020539,38491,212,223689,222997
20220212,224001,226533,222502,223689,21763162058,97292,302,223885,223600
20220209,223002,224899,223001,223885,18443428469,82379,532,224648,224720
20220208,222150,226590,222150,224648,13471247065,59966,359,222646,223404
20220207,222090,224788,220001,222646,57092489796,256427,489,222732,224100
20220206,226001,226001,221000,222732,77365625773,347348,525,227414,221305
20220205,229999,229999,226501,227414,1.10E+11,482564,494,227738,226501
20220202,227001,228800,226501,227738,48632893423,213548,329,227799,228687
20220201,228031,229970,227001,227799,30276089400,132907,406,226777,227020
20220131,224610,229001,224001,226777,59961980828,264410,580,226778,227777
20220130,228998,230890,225001,226778,89693127632,395510,957,227490,226001
20220129,224000,228640,222203,227490,1.53E+11,673592,1157,221031,228199
20220126,218000,222888,218000,221031,87777666146,397129,950,214273,222350
20220125,218590,218590,211501,214273,1.01E+11,470349,676,219125,218000
20220124,222000,222020,218001,219125,46074458634,210266,575,222789,218150
20220123,228200,228200,221500,222789,30821017495,138342,500,229714,222301
20220122,228998,231899,225800,229714,46673723813,203182,442,226595,226999
20220119,225100,229000,225002,226595,17088904588,75416,368,226080,227479
20220118,229001,229261,225378,226080,43494484443,192385,631,231121,225799
20220117,233877,234486,229271,231121,28500258193,123313,467,231352,230688
20220116,233999,233999,230000,231352,40187283260,173706,447,233901,232340
20220115,234100,235740,233012,233901,52143967247,222932,412,234762,233768
20220112,236877,236877,233800,234762,25825887440,110009,314,235589,235995
20220111,236000,236999,234400,235589,19949910199,84681,359,234754,234481
20220110,234203,238000,232991,234754,33759250050,143807,492,235489,235580
20220109,241300,241300,234100,235489,41073812877,174419,611,240756,235000
20220108,240006,243100,239511,240756,19289393357,80120,510,240914,239997
20220105,240045,241998,239518,240914,26481713190,109922,335,240264,241393
20220104,241210,242999,240000,240264,32785894120,136458,475,242978,240045
20220103,245001,245001,242252,242978,22341626814,91949,404,243689,242800
20220102,242765,245880,242711,243689,37720846178,154791,519,243133,244661
20220101,245760,246702,242251,243133,49755558249,204643,599,245776,243299
20211229,248800,248800,245000,245776,46898563048,190818,615,247222,245490
20211228,247600,247990,245510,247222,33050576559,133688,522,247605,247570
20211227,246127,249990,244230,247605,80716017517,325987,841,243366,247390
20211226,246000,246000,241810,243366,86185513201,354140,755,246133,245602
20211225,245849,247800,244250,246133,1.66E+11,676379,1482,244829,245005
20211222,242001,245600,240999,244829,4.06E+11,1658939,2075,239306,245000
20211221,234922,242001,234922,239306,88129721893,368272,699,234920,241000
20211220,235500,235847,233300,234920,77359591633,329302,800,233207,235700
20211219,237999,237999,232501,233207,45389052954,194630,446,236987,232750
20211218,233111,237510,233111,236987,81253744453,342862,562,235187,237500
20211215,233200,237001,233200,235187,59969130749,254985,529,234015,234470
20211214,231500,236432,231001,234015,96779605839,413562,751,235181,234070
20211213,237130,240500,231001,235181,92318859623,392544,890,238214,231600
20211212,242071,242071,237210,238214,36008408321,151160,511,242582,238290
20211211,243803,246000,242022,242582,91443095012,376957,566,242696,242300
20211208,241950,245000,241211,242696,98885397455,407445,698,241173,243511
20211207,243380,243380,240050,241173,85664574891,355200,515,242762,241950
20211206,242400,244501,241300,242762,1.59E+11,656361,1030,242416,241998
20211205,243501,244001,240220,242416,1.24E+11,511538,619,240423,243400
20211204,241150,243896,238556,240423,61069639144,254009,687,240281,241500
20211201,241700,243290,238501,240281,28806816285,119888,539,242224,241100
20211130,241030,243820,241030,242224,16869479631,69644,372,243074,241900
20211129,243300,245480,241505,243074,19406319540,79837,354,244100,242600
20211128,242200,245800,238511,244100,31490629913,129007,455,242039,243300
20211127,248999,248999,237001,242039,87510357786,361555,919,247389,241750
20211124,247003,249860,245501,247389,2.71E+11,1096429,454,248625,248700
20211123,250999,250999,246000,248625,1.23E+11,496032,578,249956,248939
20211122,249000,251580,248000,249956,95475509149,381969,679,245536,249450
20211121,244990,247980,243052,245536,81113483721,330353,776,244918,247350
20211120,250995,250995,243500,244918,40906479376,167021,846,249855,243990
20211117,251894,252001,248013,249855,41882919507,167629,730,249468,249000
20211116,251500,251500,247672,249468,53711998281,215306,818,254371,250500
20211115,254999,257000,248452,254371,1.23E+11,484063,1201,254090,249997
20211114,252000,256991,252000,254090,59271459526,233270,765,252380,252980
20211113,256000,256000,251001,252380,60304779394,238944,940,257162,252377
20211110,258480,258501,255500,257162,64228521826,249759,947,257617,257900
20211109,257000,259001,254410,257617,71129254271,276105,1034,255110,257100
20211108,250150,258001,250150,255110,80050257662,313787,1060,255083,254100
20211107,257749,258998,250600,255083,98895385047,387699,1474,257777,252895
20211106,252001,259490,252001,257777,2.54E+11,984158,2099,248561,257001
20211103,244900,251500,243440,248561,72574744102,291980,1099,245845,250999
20211102,245001,247501,244000,245845,64148981065,260933,989,245289,245000
20211101,236020,247001,236020,245289,91796652564,374238,976,237361,245201
20211031,242120,243000,235501,237361,78806761537,332012,1077,244244,235699
20211030,249030,251000,242210,244244,73541524343,301099,1234,249704,242950
20211027,248500,251999,246732,249704,53709176198,215091,826,248331,249999
20211026,248501,250000,246000,248331,41046445849,165289,761,247794,247840
20211025,249111,251000,245000,247794,67343338472,271771,1007,250669,247399
20211023,257000,257000,249101,250669,58879606867,234890,1017,256233,251100
20211020,258900,258900,254203,256233,28510765854,111269,738,258752,255780
20211019,258600,259191,257150,258752,63351876595,244836,996,255222,257600
20211018,254004,258285,252001,255222,65275960878,255761,1011,255503,257600
20211017,262190,262190,253501,255503,80417874617,314743,1252,258760,255000
20211016,252200,261001,252200,258760,1.89E+11,732156,1813,247500,259500
20211013,250419,251400,244001,247500,84140216468,339961,1261,250419,250005
20211012,255450,257998,249001,250419,81068718689,323732,1420,257706,249390
20211011,257500,258995,256086,257706,61834993711,239944,1087,255074,256800
20211010,254100,257996,252761,255074,71151087118,278943,1277,258921,256999
20211009,264000,264000,254000,258921,1.07E+11,411547,1690,264652,257200
20211006,264000,266990,263450,264652,1.16E+11,439212,2129,264664,264000
20211004,263776,266001,263776,264664,1.15E+11,434678,1921,263776,264000
20211003,265700,266989,261200,263776,1.26E+11,479442,2630,265388,263210
20211002,260001,269000,260000,265388,2.50E+11,943283,2389,257840,265600
20210929,256990,259700,252010,257840,64134647953,248738,1479,255547,259520
20210928,257001,257001,254004,255547,43027429734,168374,1111,254948,254200
20210926,257000,257493,251554,254948,1.06E+11,415348,2228,256484,255999
20210925,253431,257900,253431,256484,1.34E+11,523142,1316,248462,257400
20210922,248485,253000,243001,248462,91124749609,366755,1178,248483,252500
20210921,254999,255000,246363,248483,43231384992,173981,860,255347,247712
20210920,254750,257001,254010,255347,60762187051,237959,759,251390,255175
20210919,256900,256900,247121,251390,77398964862,307884,930,254542,254000
20210918,260210,262000,252100,254542,70954341776,278753,931,261585,255000
20210915,266000,266000,260000,261585,43533518031,166422,1196,265501,261616
20210914,260000,267000,260000,265501,91414742037,344310,980,259131,266501
20210913,262000,264000,255437,259131,71111451525,274423,1096,262161,258831
20210912,265001,267900,259001,262161,68082187709,259696,1182,269649,261600
20210911,271495,274500,267102,269649,1.42E+11,527970,930,268813,268700
20210908,265061,271501,265061,268813,48453208788,180249,962,265910,270501
20210907,260001,269499,260001,265910,56898358741,213976,928,272649,265100
20210906,274500,276990,262130,272649,74938760365,274854,1084,273047,267500
20210905,278550,278550,270040,273047,1.46E+11,534976,1047,278549,274499
20210904,280995,283605,275005,278549,3.47E+11,1245153,1603,271649,278999
20210901,265746,275900,265746,271649,2.37E+11,871930,1315,259461,275420
20210831,252990,273969,237103,259461,2.06E+11,795281,1614,263447,265742
20210830,271000,271000,253608,263447,2.30E+11,871669,1764,278716,259997
20210829,283100,283100,271001,278716,1.65E+11,593547,1648,281401,271001
20210828,282999,283000,279005,281401,1.64E+11,583929,1615,279726,281660
20210825,285001,288000,275826,279726,2.30E+11,821743,2216,281786,280450
20210824,275990,285000,274071,281786,1.66E+11,588736,1607,273594,281995
20210823,274001,275001,267030,273594,1.64E+11,600225,1328,273113,273861
20210822,269001,275000,269001,273113,1.57E+11,574716,1459,264539,272951
20210815,264999,269999,261011,264539,79749623936,301466,886,261263,266600
20210814,265000,265123,253252,261263,1.09E+11,418308,1259,260898,261101
20210811,258890,263000,258883,260898,1.93E+11,737938,1194,254751,261801
20210810,250850,257390,250850,254751,93356068547,366460,875,251172,257390
20210809,247750,255000,247750,251172,80636572165,321041,774,249142,251890
20210808,248001,251000,247000,249142,64516478022,258955,687,250457,247500
20210807,252001,258001,246150,250457,83130971434,331917,1053,248550,248002
20210804,244000,251999,244000,248550,1.26E+11,506330,874,243102,249001
20210803,242600,244800,241260,243102,47735817477,196361,527,242662,244000
20210802,244000,244000,241226,242662,49380907275,203497,505,242999,242500
20210801,245000,249986,240500,242999,1.45E+11,598670,708,241021,243995
20210731,235000,243001,235000,241021,56457994742,234245,686,235685,242501
20210728,233201,236499,233201,235685,49730158157,211003,399,234685,234996
20210727,236989,237100,232000,234685,35235338614,150139,483,235968,233110
20210726,235001,236989,234000,235968,48446566323,205310,509,233337,236080
20210719,232990,234660,231300,233337,16139468739,69168,330,232610,234660
20210718,234490,235000,231400,232610,22396867246,96285,366,235083,232250
20210717,234004,236501,233010,235083,41628774225,177081,477,232558,234100
20210714,229501,234001,229002,232558,34331382593,147625,437,231359,233200
20210713,231960,234501,228001,231359,33191269478,143462,484,232190,230011
20210712,231300,234001,230001,232190,60679768108,261337,532,229587,231980
20210711,226451,231301,226451,229587,20771895904,90475,390,226943,231000
20210710,230001,230001,225000,226943,18045363341,79515,368,229397,226451
20210707,230000,231501,227610,229397,28034574055,122210,441,228216,228675
20210706,225100,229500,225100,228216,37373818151,163765,519,223077,228421
20210705,222501,224989,222000,223077,27851567606,124852,392,220113,224001
20210704,221001,222001,215003,220113,17825413698,80983,264,220396,221970
20210703,218420,222222,218420,220396,27775798813,126027,470,218966,218900
20210630,216689,219990,216001,218966,39677144238,181202,390,216404,219990
20210629,214501,217500,214501,216404,13271385312,61327,317,215313,217001
20210628,215000,216001,214250,215313,15787607493,73324,271,215401,214337
20210627,213050,216700,213050,215401,29344505221,136232,330,215952,215000
20210626,211160,217000,209500,215952,92906705667,430219,478,208409,213050
20210623,207790,211001,205200,208409,13835244942,66385,280,205295,211001
20210622,204000,206000,204000,205295,10345842257,50395,209,204087,205100
20210621,203000,204990,200001,204087,64114008749,314151,230,203051,204000
20210620,200000,204001,200000,203051,1.70E+11,839220,307,199140,203000
20210619,196500,200000,196500,199140,4219575354,21189,157,197317,199950
20210616,195200,197800,195200,197317,3253955267,16491,110,197742,197115
20210615,199999,199999,196800,197742,8423207751,42597,151,197775,196800
20210614,196200,199300,196200,197775,18932226729,95726,146,196493,198800
20210613,196071,198200,194001,196493,15365956120,78201,194,195663,196100
20210612,195900,197000,194600,195663,26921827858,137593,184,196582,196071
20210609,198552,198900,195001,196582,19285295245,98103,204,200232,195900
20210608,201999,201999,198552,200232,13801803989,68929,232,198302,199300
20210607,196410,199898,196410,198302,85761750125,432480,254,198709,199000
20210602,195000,200000,195000,198709,14527195750,73108,290,195329,198230
20210601,194001,197300,193900,195329,9792802190,50135,147,196454,196250
20210531,196500,199000,194001,196454,8820582944,44899,241,200844,196960
20210530,201071,203990,196500,200844,28688988667,142842,467,198679,197161
20210529,194001,200500,194000,198679,1.07E+11,541011,407,191873,200042
20210526,190150,192795,188600,191873,8905200389,46412,265,189870,192150
20210525,186330,191500,186330,189870,8190222645,43136,220,187049,190150
20210524,186025,188995,185501,187049,54504283145,291390,286,188054,187300
20210523,191000,191000,187000,188054,26595166050,141423,222,191964,187850
20210522,194021,195798,190360,191964,6405851827,33370,137,195765,191000
20210519,197000,198600,194001,195765,3919016297,20019,147,198231,194021
20210518,198000,199100,196553,198231,4924050124,24840,153,198484,198650
20210517,200000,200999,197521,198484,7168037325,36114,133,200042,198848
20210516,198400,201470,197502,200042,10871500189,54346,163,199891,200000
20210515,197000,201000,196000,199891,11262032932,56341,193,197528,199500
20210512,196101,199770,196101,197528,24320419861,123124,310,195196,198000
20210511,192100,198500,191501,195196,41024267555,210170,499,191183,198000
20210510,190510,193001,189500,191183,1.77E+11,928344,680,192219,192210
20210509,197000,197000,190500,192219,3.42E+11,1779172,323,197494,190500
20210508,196250,199983,196250,197494,6047279410,30620,193,197558,197000
20210505,193600,199999,193600,197558,12319309199,62358,198,196382,197800
20210503,198002,198002,195501,196382,9232911440,47015,172,198505,196000
20210502,200015,200015,198301,198505,66001418086,332492,149,201257,198502
20210501,207000,207000,200010,201257,46122763408,229174,213,204899,200015
20210428,206000,207001,203500,204899,9079275004,44311,194,203421,205299
20210427,200101,205000,200101,203421,9047562308,44477,235,200247,203828
20210426,198000,202000,198000,200247,7120986022,35561,201,198032,200008
20210425,198002,199769,197501,198032,30930763268,156191,152,200243,198000
20210424,201001,202650,199502,200243,29688232162,148261,244,202571,199999
20210421,203500,203900,201600,202571,5932889181,29288,124,204455,202700
20210420,203601,206999,203500,204455,14962858492,73184,299,203327,203500
20210419,203103,205500,203001,203327,55139117048,271185,288,203936,205000
20210418,205001,207800,203755,203936,18116685418,88835,171,205303,204380
20210417,209000,209000,205000,205303,8851433223,43114,180,208005,205050
20210414,206600,210501,206600,208005,11378693919,54704,207,210985,207510
20210413,209000,212480,209000,210985,15111820475,71625,343,205741,211550
20210412,205800,208001,204001,205741,4954657630,24082,194,204639,207430
20210411,204522,206850,204000,204639,11340074138,55415,176,205725,204400
20210410,208700,208999,205000,205725,14893441358,72395,217,208693,205005
20210407,211002,211002,207500,208693,7002894051,33556,182,212005,208500
20210406,212001,215001,209501,212005,15964366319,75302,288,210668,209900
20210405,208001,212999,207900,210668,11370169768,53972,204,209048,212999
20210404,212516,212516,208009,209048,16393994148,78422,221,213043,209760
20210403,217900,218001,212505,213043,15940074250,74821,206,215643,212516
20210331,219000,219000,215000,215643,8807087573,40841,217,217891,216400
20210330,217050,220001,215002,217891,11118107715,51026,337,216289,217024
20210328,218100,218900,216100,216289,1.25E+11,575930,311,218257,216700
20210327,220005,224001,215060,218257,1.06E+11,487417,575,218519,218100
20210317,219000,219902,217500,218519,15899421579,72760,471,215671,217724
20210316,212500,219100,210100,215671,22317620000,103480,547,209461,218000
20210315,209013,211500,207050,209461,12758908188,60913,388,211053,210000
20210314,212000,212500,209001,211053,22804696149,108052,539,210337,209013
20210313,207500,211000,205420,210337,2.78E+11,1320891,567,204809,210400
20210310,202030,205789,202030,204809,16735794866,81714,257,207423,205400
20210309,202780,208330,202001,207423,3.61E+11,1739715,661,201547,205301
20210308,203950,203950,199001,201547,13895071224,68942,486,197013,202790
20210307,193280,199000,193280,197013,14347447189,72825,361,192857,199000
20210306,193550,197979,192004,192857,31363739529,162627,262,196182,193425
20210303,199000,199000,196000,196182,6345304415,32344,215,196743,196310
20210302,195460,199000,195005,196743,21181375932,107660,428,194102,197995
20210301,191501,196000,191501,194102,19060776898,98200,367,191452,195005
20210228,190040,196897,190040,191452,7285117065,38052,171,193460,191250
20210227,197799,197799,192005,193460,6464085728,33413,197,196499,193998
20210224,203950,203950,195000,196499,10372805099,52788,418,193952,195910
20210223,192995,198300,189000,193952,33182006365,171084,634,189005,198000
20210222,194980,194980,187600,189005,15909694566,84176,353,193431,189000
20210221,198000,198600,189900,193431,44206031790,228536,395,196179,192200
