DTYYYYMMDD,<FIRST>,<HIGH>,<LOW>,CLOSE,<VALUE>,<VOL>,<OPENINT>,<OPEN>,<LAST>
20200119,32750,34800,32750,33738,7691476665,227976,294,34320,33250
20200118,34000,34850,33401,34320,11870722030,345884,277,33255,33610
20200115,33000,33600,32500,33255,5867843026,176543,264,33389,33113
20200114,32801,34000,32801,33389,4554867683,136701,242,33538,33300
20200113,33548,33548,33200,33538,10248340682,305574,259,31951,33548
20200112,32701,32701,32701,31951,3389883763,103663,48,31144,32701
20200111,31144,31144,31144,31144,6246116064,200556,77,30534,31144
20200108,30534,30534,30534,30534,14169088962,464043,273,31157,30534
20200107,31600,32950,30371,31157,8780452335,281816,241,31969,30371
20200105,31576,33000,31576,31969,13030925214,407608,336,33237,32200
20200104,33183,35988,33183,33237,53786351925,1618260,635,34929,33183
20200101,35490,35490,34212,34929,12679708793,363014,503,34666,34212
20191231,34799,35899,33501,34666,14430881646,416286,610,34510,34400
20191230,34210,35395,33673,34510,42218790921,1223389,602,34595,34641
20191229,35300,35400,32911,34595,11524369959,333122,488,34643,34600
20191228,34588,35170,33785,34643,24143201463,696915,578,33537,34650
20191225,33754,34391,32120,33537,21755493467,648698,509,32754,34391
20191224,31800,33900,31800,32754,5941499577,181459,276,32864,33000
20191223,33502,34377,31402,32864,17202630405,523455,596,33047,32450
20191222,34070,34070,32500,33047,8422794011,254873,309,33277,33500
20191221,33099,34100,32103,33277,10418003503,313070,448,32738,33350
20191218,31299,32932,31299,32738,21408868424,653947,521,31364,32932
20191217,31531,32000,31200,31364,16060071841,512062,383,31526,31310
20191216,32160,32160,31300,31526,19626727671,622557,390,31870,31500
20191215,31705,32489,31401,31870,7890079098,247568,356,32034,31460
20191214,31993,32690,31511,32034,14968518148,467267,390,31714,32120
20191211,31502,32000,31305,31714,7633259465,240691,306,32240,31993
20191210,32495,33200,31605,32240,10386494450,322159,470,32060,31698
20191209,32430,33967,31825,32060,31046377707,968385,907,33500,32100
20191208,35200,35300,32050,33500,16086110306,480183,568,33719,33590
20191207,33340,34500,33000,33719,33254578001,986215,516,32923,33700
20191204,32935,33500,31875,32923,47052560739,1429164,521,32283,33368
20191203,30914,32608,30800,32283,31016171894,960751,355,31056,32608
20191202,31999,31999,30799,31056,21097420247,679338,426,31346,30913
20191201,30560,31800,30560,31346,23648076630,754427,580,30843,31370
20191130,31325,31496,30500,30843,26898896608,872128,654,31595,31048
20191127,30509,32200,30509,31595,23957879286,758275,406,31822,31151
20191126,31835,32650,31000,31822,31371153878,985840,554,31480,31000
20191125,30499,31828,30010,31480,57000117641,1810665,1021,30316,31750
20191124,30998,30998,29900,30316,40100417628,1322747,787,31369,30450
20191123,32400,32400,29900,31369,1.58E+11,5024437,2190,30894,30000
20191120,30894,30894,30894,30894,21951237396,710534,109,29423,30894
20191119,28350,29448,28050,29423,2.08E+11,7083771,802,28046,29448
20191118,27125,28400,27120,28046,6818606488,243119,186,27738,28280
20191117,28150,28399,27000,27738,4952078434,178670,163,27917,28000
20191116,27000,28480,27000,27917,10561861233,378332,311,27316,28400
20191113,27200,27660,26930,27316,1524130653,55831,109,27322,27111
20191112,28000,28000,26950,27322,4217100407,154625,124,27487,27500
20191111,26500,28150,26500,27487,4895928739,177625,186,26885,27251
20191110,25926,27000,25926,26885,936464482,35060,76,26922,26700
20191109,26925,27800,26101,26922,4682523093,174168,148,27173,27000
20191105,26620,28000,26620,27173,3883176276,144212,237,27811,26821
20191104,28800,28800,26851,27811,10314171809,370869,275,28068,27428
20191103,28392,28535,26811,28068,8996824373,320534,303,27749,28500
20191102,28398,28400,27004,27749,6266299136,225818,368,27911,27850
20191030,27500,28222,26112,27911,15118028290,541657,441,27046,28098
20191028,26680,27300,26450,27046,8099054098,299451,258,26200,27269
20191026,26335,26400,25253,26200,5124601705,195429,211,25238,26220
20191023,25990,25998,24305,25238,1272115324,50206,103,25204,25550
20191022,24590,25468,23044,25204,7502045942,297656,224,24256,25455
20191021,23686,26000,23686,24256,10254298615,422745,215,24932,25000
20191020,26500,26500,24718,24932,8754914047,351148,290,26018,24720
20191016,25352,27000,25352,26018,8032520641,308727,270,26684,26400
20191015,26500,27700,25916,26684,2485392296,95470,142,27279,25916
20191014,28000,28333,26501,27279,8481156039,310900,363,27507,26721
20191013,26564,27565,26564,27507,19157958970,696475,450,26253,27565
20191012,26000,26557,25210,26253,9588740934,365247,230,25293,26557
20191009,24501,26000,24501,25293,4736885315,187403,187,25539,25425
20191008,26890,26890,25309,25539,6850747699,268251,321,26641,25390
20191007,26746,27000,26205,26641,7432549305,278987,244,26209,26300
20191006,26770,26888,25955,26209,6941334818,264841,344,27255,26245
20191005,27499,27599,26600,27255,10384901897,381034,419,27041,26600
20191002,26010,27599,25910,27041,16847611330,623051,431,26428,27100
20191001,26699,26699,25901,26428,13694146314,518172,405,26578,26010
20190930,26626,27398,26421,26578,10472406378,394025,512,26902,26499
20190929,27370,27370,26502,26902,10508002334,390598,369,27216,26683
20190928,27350,27400,27039,27216,16730003008,614721,464,27039,27213
20190925,27495,27500,26820,27039,9423687071,348522,427,27079,27020
20190924,26511,27600,26509,27079,15547087689,574133,354,26709,26800
20190923,26980,27100,26400,26709,10029992340,375532,463,26370,26900
20190922,26310,26990,26101,26370,6856122967,259999,326,26503,26300
20190921,26280,27346,26116,26503,6204662697,234116,250,26286,26310
20190918,26006,26999,25500,26286,3477937802,133629,237,26807,26396
20190917,26300,27900,26300,26807,7372873361,275033,282,27107,26850
20190916,26380,28071,26212,27107,18255769059,673480,619,26735,27120
20190915,28200,28200,26500,26735,12991841576,485953,567,27757,27000
20190914,28800,28800,27502,27757,12298510498,443070,606,28872,27683
20190911,30000,30000,28400,28872,7382218577,255690,397,28773,28400
20190908,29082,29082,28301,28773,19843896493,689675,539,27698,28400
20190907,27312,28141,26550,27698,24269000188,876193,566,26801,28141
20190904,26700,26990,26400,26801,7201255730,268691,287,26464,26700
20190903,26990,26990,25800,26464,9399213002,355173,277,26080,26400
20190902,27669,27669,25036,26080,10444115251,400464,446,26352,26000
20190826,34813,35777,34000,34803,38364267902,1102333,1009,34205,35100
20190825,34315,34315,31047,34205,87353777619,2553854,1072,32681,34315
20190824,32681,32681,32681,32681,7899684001,241721,114,31125,32681
20190821,31125,31125,31050,31125,12886956375,414039,246,29643,31125
20190819,29100,29752,29100,29643,9684421283,326699,227,28336,29752
20190818,28899,28999,28053,28336,8343494210,294445,281,28042,28999
20190817,28421,28999,27600,28042,5475557802,195265,268,29010,28052
20190814,29301,29889,28373,29010,17457549461,601772,357,29506,28500
20190813,30300,30300,29300,29506,10590848284,358944,308,29307,29400
20190811,29495,29680,29000,29307,12129867306,413889,220,29007,29500
20190810,29999,29999,28310,29007,8015181441,276320,222,28871,29495
20190807,28300,28881,28300,28871,16769969965,580867,310,27506,28881
20190806,27000,27772,26850,27506,17275484110,628054,435,26450,27772
20190805,26110,26790,26110,26450,11621724030,439389,220,26052,26700
20190804,26612,26612,25876,26052,9018536384,346171,223,26351,26148
20190803,26126,26935,26020,26351,8560997397,324879,225,26948,26189
20190731,27690,28300,26551,26948,5909129892,219281,190,27494,27494
20190730,26016,27939,26016,27494,10453862294,380228,247,26609,27880
20190729,26850,27000,26000,26609,3582251702,134576,98,26526,26945
20190728,27398,27398,26250,26526,5797292818,218553,113,26176,26999
20190727,26877,26877,26000,26176,9111809178,348092,194,26903,26290
20190724,27800,27900,26500,26903,8651463180,321576,218,27579,26800
20190723,28800,28846,26508,27579,5646817590,204754,138,27644,27817
20190722,26480,28030,26480,27644,8625071729,312007,156,26797,27730
20190721,27483,27483,26411,26797,3856040930,143755,170,26176,27000
20190720,26791,26791,25710,26176,5679516870,216976,173,27020,26400
20190717,28980,28980,26259,27020,10585663515,391767,299,27641,27476
20190716,27613,28000,27613,27641,29593997699,1070645,384,29066,27613
20190715,30750,30750,28935,29066,26598593714,915099,306,30457,28935
20190714,31600,31600,30100,30457,17712530242,581557,297,30209,30253
20190713,30214,30214,29567,30209,27108974232,897368,376,28776,30214
20190710,27302,29235,27302,28776,38717801569,1345498,428,27843,29235
20190709,28000,28700,27020,27843,15017219551,539358,183,27969,28000
20190708,27750,28455,27750,27969,24329537121,869873,318,28207,28001
20190707,29340,29340,27001,28207,20160389176,714736,362,28037,27451
20190706,28500,29400,27503,28037,46935518867,1674059,699,28950,28900
20190703,29429,30333,28033,28950,38865609611,1342504,689,28028,28500
20190701,28760,28760,28760,28028,2008627160,69841,24,27391,28760
20190630,27299,27448,27002,27391,26720950326,975530,268,26141,27448
20190626,26141,26141,26130,26141,47317651360,1810099,399,24897,26141
20190625,24897,24897,24897,24897,9862149846,396118,61,23712,24897
20190624,23029,24036,23029,23712,10266750612,432985,432,22892,24036
20190623,22893,22957,21905,22892,17330444718,757058,396,21864,22925
20190622,21199,22401,21007,21864,9428316455,431216,269,21933,21990
20190619,22250,23000,21500,21933,17061918516,777922,446,22433,22054
20190618,23260,23260,22000,22433,27129704305,1209361,710,22256,22231
20190617,21997,22451,20602,22256,18172761496,816518,284,21382,22451
20190616,21402,21402,20650,21382,51243702328,2396610,420,20383,21401
20190615,20383,20383,20383,20383,3069170225,150575,43,19413,20383
20190612,19413,19413,19413,19413,2913541866,150082,21,18489,19413
20190611,18489,18489,18489,18489,393501387,21283,20,17609,18489
20190603,19614,19614,19307,19609,23773417432,1212393,473,18680,19614
20190602,17781,18782,17781,18680,14036114935,751413,250,17888,18782
20190601,17810,18100,17110,17888,14633594643,818056,409,17990,18000
20190529,18190,18200,17900,17990,27345031259,1520039,440,17977,17931
20190528,18000,18251,17712,17977,45952360983,2556173,347,17693,18099
20190526,17771,18250,17125,17693,3958041024,223701,244,17501,17586
20190525,16999,17516,16120,17501,17535251247,1001956,333,16682,17516
20190522,17839,17839,16523,16682,7323585387,439010,256,17392,16960
20190521,17798,17798,17200,17392,3828717897,220138,183,17322,17300
20190520,17700,18000,17000,17322,9423597763,544016,183,17522,17200
20190519,17990,17990,17200,17522,5666304770,323385,222,17840,17680
20190518,18349,18350,17576,17840,10251669605,574650,264,17978,18000
20190515,18454,18690,17485,17978,6333579014,352297,160,18193,17850
20190514,18299,18450,17500,18193,13521711509,743223,324,17576,18174
20190513,17000,17651,17000,17576,41221203892,2345295,381,16811,17651
20190512,17798,17798,16439,16811,1836924467,110429,117,17304,16905
20190511,17500,17562,16700,17304,6414130168,370672,241,16726,17200
20190508,15500,17000,15500,16726,4137400554,247357,180,16245,16998
20190507,16255,16920,16231,16245,5885468104,362288,216,17085,16231
20190506,16990,17999,16915,17085,11830674353,692468,366,17805,16925
20190505,18080,18200,17590,17805,9446647521,530572,384,18080,17800
20190504,18990,19000,17901,18080,15523953001,858634,515,18363,17971
20190501,18900,19260,17710,18363,11331751303,617100,355,18533,18720
20190430,18654,18654,17820,18533,22052666389,1189904,389,17766,18654
20190429,16999,17819,16900,17766,35106134480,1975976,633,16971,17819
20190428,17000,17100,16800,16971,6109973053,360026,248,16902,16990
20190427,17000,17000,16800,16902,4579657994,270946,161,16761,16800
20190424,16767,17000,16678,16761,4086352601,243808,144,16893,16839
20190423,17250,17250,16791,16893,3405575731,201601,141,17045,16880
20190422,17350,17635,16850,17045,5693432673,334032,241,17103,17000
20190420,16799,17200,16700,17103,7306942316,427223,272,16405,17189
20190417,16299,16549,16299,16405,4428705579,269963,194,16215,16549
20190416,16311,16625,16102,16215,5133899345,316619,197,16488,16235
20190415,16201,16700,16201,16488,7862831142,476874,240,16318,16460
20190414,16131,16700,16069,16318,14219768372,871436,425,16351,16294
20190413,16511,16995,16095,16351,12502683372,764665,522,16813,16120
20190410,17020,17020,16516,16813,11434181306,680082,416,16969,16516
20190409,17000,17029,16721,16969,8058090313,474868,342,16939,16880
20190408,16700,17053,16663,16939,5952474373,351405,184,16880,16866
